# EVM prediction: Mode:STANDARD S-ratio: 14.19 707-2404 orient(-) score(6345.00) noncoding_equivalent(447.00) raw_noncoding(447.00) offset(0.00)
2404	707	single-	4	6	{GlimmerHMM_glimmerT_1122-T1;GlimmerHMM}
679204	679437	internal+	2	1	{Augustus_model.g1144.t1;Augustus},{GeneMark_model.1483_t;GeneMark},{GlimmerHMM_glimmerT_1363-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1542/Target=lcl|PJQD01000002_1_prot_POY76622_1_1779;exonerate},{ev_type:exonerate/ID=match.2566964.1544/Target=lcl|KQ954467_1_prot_KWU46553_1_1269;exonerate}
679438	679510	INTRON			{Augustus_model.g1144.t1;Augustus},{GeneMark_model.1483_t;GeneMark},{GlimmerHMM_glimmerT_1363-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1542/Target=lcl|PJQD01000002_1_prot_POY76622_1_1779;exonerate},{ev_type:exonerate/ID=match.2566964.1544/Target=lcl|KQ954467_1_prot_KWU46553_1_1269;exonerate}
679511	679599	internal+	2	3	{Augustus_model.g1144.t1;Augustus},{GeneMark_model.1483_t;GeneMark},{GlimmerHMM_glimmerT_1363-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1542/Target=lcl|PJQD01000002_1_prot_POY76622_1_1779;exonerate},{ev_type:exonerate/ID=match.2566964.1544/Target=lcl|KQ954467_1_prot_KWU46553_1_1269;exonerate}
679600	679659	INTRON			{Augustus_model.g1144.t1;Augustus},{GeneMark_model.1483_t;GeneMark},{GlimmerHMM_glimmerT_1363-T1;GlimmerHMM},{ev_type:exonerate/ID=match.2566964.1542/Target=lcl|PJQD01000002_1_prot_POY76622_1_1779;exonerate},{ev_type:exonerate/ID=match.2566964.1544/Target=lcl|KQ954467_1_prot_KWU46553_1_1269;exonerate}
679660	679989	terminal+	1	3	{Augustus_model.g1144.t1;Augustus},{GeneMark_model.1483_t;GeneMark},{GlimmerHMM_glimmerT_1363-T1;GlimmerHMM},{snap_scaffold_3-snap.280-T1;snap}

# EVM prediction: Mode:STANDARD S-ratio: 2.07 680205-681799 orient(+) score(4785.00) noncoding_equivalent(2317.00) raw_noncoding(2708.00) offset(391.00)
680205	680328	initial+	1	1	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
680329	680387	INTRON			{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
680388	680698	internal+	2	3	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
680699	680791	INTRON			{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
680792	681059	internal+	1	1	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681060	681125	INTRON			{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681126	681326	internal+	2	1	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681327	681404	INTRON			{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681405	681647	internal+	2	1	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681648	681722	INTRON			{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}
681723	681799	terminal+	2	3	{Augustus_model.g1145.t1;Augustus},{GlimmerHMM_glimmerT_1364-T1;GlimmerHMM},{GeneMark_model.1484_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 2.44 682031-684975 orient(+) score(8502.00) noncoding_equivalent(3484.86) raw_noncoding(5150.00) offset(1665.14)
682031	682201	initial+	1	3	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
682202	682257	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682258	682273	internal+	1	1	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682274	682362	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682363	682375	internal+	2	2	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682376	682439	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682440	682468	internal+	3	1	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682469	682533	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682534	682603	internal+	2	2	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682604	682667	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682668	682848	internal+	3	3	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
682849	682988	INTRON			{Augustus_model.g1146.t1;Augustus}
682989	683018	internal+	1	3	{Augustus_model.g1146.t1;Augustus}
683019	683088	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus}
683089	683357	internal+	1	2	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
683358	683427	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
683428	683560	internal+	3	3	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
683561	683619	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
683620	684110	internal+	1	2	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684111	684291	INTRON			{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684292	684407	internal+	3	1	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684408	684463	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684464	684625	internal+	2	1	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684626	684694	INTRON			{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}
684695	684975	terminal+	2	3	{GeneMark_model.1485_t;GeneMark},{Augustus_model.g1146.t1;Augustus},{GlimmerHMM_glimmerT_1365-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 3.08 685096-688140 orient(-) score(15447.00) noncoding_equivalent(5009.35) raw_noncoding(6975.42) offset(1966.07)
685129	685096	terminal-	6	6	{HiQ_model.g1147.t1;HiQ},{GeneMark_model.1486_t;GeneMark}
685197	685130	INTRON			{HiQ_model.g1147.t1;HiQ},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685334	685198	internal-	4	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685403	685335	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685457	685404	internal-	4	6	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685526	685458	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685609	685527	internal-	5	6	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685668	685610	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685883	685669	internal-	6	4	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
685943	685884	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686064	685944	internal-	5	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686120	686065	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686408	686121	internal-	5	4	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686467	686409	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686562	686468	internal-	6	4	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686624	686563	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686711	686625	internal-	6	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686779	686712	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
686937	686780	internal-	4	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687002	686938	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687096	687003	internal-	6	6	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687160	687097	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687228	687161	internal-	4	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687291	687229	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687622	687292	internal-	6	6	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687681	687623	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark},{ev_type:exonerate/ID=match.2566964.1491/Target=lcl|KQ954467_1_prot_KWU46555_1_1271;exonerate}
687985	687682	internal-	5	5	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM},{GeneMark_model.1486_t;GeneMark}
688127	687986	INTRON			{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM}
688140	688128	initial-	4	4	{HiQ_model.g1147.t1;HiQ},{GlimmerHMM_glimmerT_1366-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 3.33 688548-690380 orient(+) score(5721.00) noncoding_equivalent(1716.77) raw_noncoding(1968.00) offset(251.23)
688548	688982	initial+	1	3	{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
688983	689063	INTRON			{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
689064	689426	internal+	1	3	{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
689427	689482	INTRON			{GlimmerHMM_glimmerT_1367-T1;GlimmerHMM},{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
689483	689983	internal+	1	3	{GlimmerHMM_glimmerT_1367-T1;GlimmerHMM},{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
689984	690044	INTRON			{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}
690045	690380	terminal+	1	3	{GeneMark_model.1487_t;GeneMark},{Augustus_model.g1148.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 3.17 690485-693782 orient(-) score(10903.00) noncoding_equivalent(3442.74) raw_noncoding(4302.91) offset(860.16)
690984	690485	terminal-	5	6	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
691042	690985	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
691198	691043	internal-	5	4	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
691259	691199	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
691444	691260	internal-	6	4	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
691507	691445	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692218	691508	internal-	6	5	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692274	692219	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692384	692275	internal-	4	5	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692449	692385	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692568	692450	internal-	5	6	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692636	692569	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692831	692637	internal-	5	4	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
692894	692832	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693036	692895	internal-	4	4	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693121	693037	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693277	693122	internal-	4	6	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693356	693278	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693565	693357	internal-	5	6	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693709	693566	INTRON			{Augustus_model.g1149.t1;Augustus},{GeneMark_model.1488_t;GeneMark}
693782	693710	initial-	4	4	{GeneMark_model.1488_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 1.72 693968-695688 orient(-) score(4501.00) noncoding_equivalent(2621.93) raw_noncoding(2970.93) offset(349.00)
694188	693968	terminal-	5	6	{GeneMark_model.1489_t;GeneMark}
694249	694189	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
694441	694250	internal-	5	4	{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
694504	694442	INTRON			{GlimmerHMM_glimmerT_1368-T1;GlimmerHMM},{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
695059	694505	internal-	5	4	{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
695128	695060	INTRON			{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
695374	695129	internal-	5	4	{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
695447	695375	INTRON			{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}
695688	695448	initial-	4	4	{GeneMark_model.1489_t;GeneMark},{Augustus_model.g1149.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 3.28 695962-697922 orient(+) score(6299.00) noncoding_equivalent(1922.87) raw_noncoding(2548.26) offset(625.38)
695962	696141	initial+	1	3	{GlimmerHMM_glimmerT_1369-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696142	696272	INTRON			{GlimmerHMM_glimmerT_1369-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696273	696419	internal+	1	3	{GlimmerHMM_glimmerT_1369-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696420	696501	INTRON			{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696502	696642	internal+	1	3	{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696643	696712	INTRON			{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696713	696837	internal+	1	2	{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696838	696897	INTRON			{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
696898	697011	internal+	3	2	{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
697012	697075	INTRON			{GlimmerHMM_glimmerT_1369-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1490_t;GeneMark}
697076	697922	terminal+	3	3	{GlimmerHMM_glimmerT_1369-T1;GlimmerHMM},{snap_scaffold_3-snap.289-T1;snap},{GeneMark_model.1490_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 2.29 698312-699592 orient(+) score(3552.00) noncoding_equivalent(1548.98) raw_noncoding(1889.45) offset(340.48)
698312	698378	initial+	1	1	{GeneMark_model.1491_t;GeneMark}
698379	698450	INTRON			{GeneMark_model.1491_t;GeneMark}
698451	698588	internal+	2	1	{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1491_t;GeneMark}
698589	698654	INTRON			{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1491_t;GeneMark}
698655	699335	internal+	2	1	{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1491_t;GeneMark}
699336	699398	INTRON			{GlimmerHMM_glimmerT_1370-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1491_t;GeneMark}
699399	699592	terminal+	2	3	{GlimmerHMM_glimmerT_1370-T1;GlimmerHMM},{Augustus_model.g1150.t1;Augustus},{GeneMark_model.1491_t;GeneMark}

# EVM prediction: Mode:STANDARD S-ratio: 10.30 699854-702337 orient(+) score(9303.00) noncoding_equivalent(902.82) raw_noncoding(1014.00) offset(111.18)
699854	701071	initial+	1	3	{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701072	701111	INTRON			{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701112	701220	internal+	1	1	{GeneMark_model.1492_t;GeneMark},{Augustus_model.g1151.t1;Augustus},{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701221	701279	INTRON			{snap_scaffold_3-snap.291-T1;snap},{GeneMark_model.1492_t;GeneMark},{Augustus_model.g1151.t1;Augustus},{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701280	701533	internal+	2	3	{GeneMark_model.1492_t;GeneMark},{Augustus_model.g1151.t1;Augustus},{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701534	701596	INTRON			{GeneMark_model.1492_t;GeneMark},{Augustus_model.g1151.t1;Augustus},{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}
701597	702337	terminal+	1	3	{GeneMark_model.1492_t;GeneMark},{Augustus_model.g1151.t1;Augustus},{GlimmerHMM_glimmerT_1371-T1;GlimmerHMM}

# EVM prediction: Mode:STANDARD S-ratio: 2.92 702384-704203 orient(-) score(5871.00) noncoding_equivalent(2008.29) raw_noncoding(2417.00) offset(408.71)
702865	702384	terminal-	5	6	{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{snap_scaffold_3-snap.292-T1;snap},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
702926	702866	INTRON			{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703068	702927	internal-	4	4	{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703143	703069	INTRON			{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703317	703144	internal-	4	6	{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703382	703318	INTRON			{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703517	703383	internal-	4	6	{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703582	703518	INTRON			{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703653	703583	internal-	5	6	{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703717	703654	INTRON			{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703866	703718	internal-	6	4	{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
703922	703867	INTRON			{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}
704203	703923	initial-	4	5	{GlimmerHMM_glimmerT_1372-T1;GlimmerHMM},{GeneMark_model.1493_t;GeneMark},{Augustus_model.g1152.t1;Augustus}

# EVM prediction: Mode:STANDARD S-ratio: 2.06 704634-707061 orient(-) score(6957.00) noncoding_equivalent(3379.46) raw_noncoding(4335.15) offset(955.69)
705043	704634	terminal-	5	6	{GlimmerHMM_glimmerT_1373-T1;GlimmerHMM},{GeneMark_model.1494_t;GeneMark},{Augustus_model.g1153.t1;Augustus}
705104	705044	INTRON			{GlimmerHMM_glimmerT_1373-T1;GlimmerHMM},{GeneMark_model.1494_t;GeneMark},{Augustus_model.g1153.t1;Augustus}
